Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]	MS/MS / Da	Identified MS/MS / Da	Identification rate [%]
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5656	-11450	-568.4	-40.26	0	-2.013	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5657	-11450	-568.5	-40.27	0	-2.014	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5658	-11450	-568.7	-40.28	0	-2.014	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5659	-11460	-568.8	-40.29	0	-2.015	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5660	-11460	-569	-40.3	0	-2.015	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5661	-11460	-569.1	-40.31	0	-2.016	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5662	-11470	-569.3	-40.32	0	-2.016	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5663	-11470	-569.4	-40.33	0	-2.017	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5664	-11470	-569.5	-40.34	0	-2.017	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5665	-11470	-569.7	-40.35	0	-2.018	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5666	-11480	-569.8	-40.36	0	-2.018	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5667	-11480	-570	-40.37	0	-2.019	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5668	-11480	-570.1	-40.38	0	-2.019	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5669	-11490	-570.3	-40.39	0	-2.02	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5670	-11490	-570.4	-40.4	0	-2.02	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5671	-11490	-570.5	-40.41	0	-2.021	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5672	-11490	-570.7	-40.42	0	-2.021	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5673	-11500	-570.8	-40.43	0	-2.022	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5674	-11500	-571	-40.44	0	-2.022	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5675	-11500	-571.1	-40.45	0	-2.023	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5676	-11510	-571.3	-40.46	0	-2.023	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5677	-11510	-571.4	-40.47	0	-2.024	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5678	-11510	-571.5	-40.48	0	-2.024	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5679	-11510	-571.7	-40.49	0	-2.025	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5680	-11520	-571.8	-40.5	0	-2.025	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5681	-11520	-572	-40.51	0	-2.026	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5682	-11520	-572.1	-40.52	0	-2.026	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5683	-11530	-572.3	-40.53	0	-2.027	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5684	-11530	-572.4	-40.54	0	-2.027	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5685	-11530	-572.5	-40.55	0	-2.028	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5686	-11530	-572.7	-40.56	0	-2.028	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5687	-11540	-572.8	-40.57	0	-2.029	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5688	-11540	-573	-40.58	0	-2.029	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5689	-11540	-573.1	-40.59	0	-2.03	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5690	-11550	-573.3	-40.6	0	-2.03	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5691	-11550	-573.4	-40.61	0	-2.031	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5692	-11550	-573.5	-40.62	0	-2.031	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5693	-11550	-573.7	-40.63	0	-2.032	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5694	-11560	-573.8	-40.64	0	-2.032	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5695	-11560	-574	-40.65	0	-2.033	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5696	-11560	-574.1	-40.66	0	-2.033	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5697	-11570	-574.2	-40.67	0	-2.034	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5698	-11570	-574.4	-40.68	0	-2.034	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5699	-11570	-574.5	-40.69	0	-2.035	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5700	-11570	-574.7	-40.7	0	-2.035	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5701	-11580	-574.8	-40.71	0	-2.036	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5702	-11580	-575	-40.72	0	-2.036	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5703	-11580	-575.1	-40.73	0	-2.037	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5704	-11590	-575.2	-40.74	0	-2.037	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5705	-11590	-575.4	-40.75	0	-2.038	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5706	-11590	-575.5	-40.76	0	-2.038	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5707	-11590	-575.7	-40.77	0	-2.039	0	0	0	0	
